State Patient Number,Date Announced,Age Bracket,Gender,,Detected District,Detected State,State Code,Num Cases,Current Status,Contracted from which Patient (Suspected),Notes,Source_1,Source_2,Source_3,Nationality,Type of transmission,Status Change Date,Patient Number
,10/10/2021,,,,Khordha,Odisha,OR,331,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Koraput,Odisha,OR,1,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Mayurbhanj,Odisha,OR,29,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Nayagarh,Odisha,OR,6,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Nuapada,Odisha,OR,1,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Puri,Odisha,OR,14,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Rayagada,Odisha,OR,2,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Sambalpur,Odisha,OR,10,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Subarnapur,Odisha,OR,1,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Sundargarh,Odisha,OR,15,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,State Pool,Odisha,OR,73,Hospitalized,,,https://twitter.com/IPR_Odisha/status/1447050483399417857,,,,,,
,10/10/2021,,,,Angul,Odisha,OR,1,Deceased,,,https://twitter.com/HFWOdisha/status/1447070279323160584,,,,,,
,10/10/2021,,,,Khordha,Odisha,OR,5,Deceased,,,https://twitter.com/HFWOdisha/status/1447070279323160584,,,,,,
,10/10/2021,,,,Nabarangapur,Odisha,OR,1,Deceased,,,https://twitter.com/HFWOdisha/status/1447070279323160584,,,,,,
,10/10/2021,,,,North Tripura,Tripura,TR,2,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,Sipahijala,Tripura,TR,3,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,South Tripura,Tripura,TR,3,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,Unokoti,Tripura,TR,2,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,West Tripura,Tripura,TR,9,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,Dhalai,Tripura,TR,1,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,North Tripura,Tripura,TR,1,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,Sipahijala,Tripura,TR,3,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,South Tripura,Tripura,TR,1,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,Unokoti,Tripura,TR,1,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,West Tripura,Tripura,TR,14,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11452,,,,,,
,10/10/2021,,,,Aizawl,Mizoram,MZ,2,Deceased,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Aizawl,Mizoram,MZ,723,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Champhai,Mizoram,MZ,67,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Hnahthial,Mizoram,MZ,2,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Kolasib,Mizoram,MZ,40,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Lawngtlai,Mizoram,MZ,30,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Lunglei,Mizoram,MZ,127,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Mamit,Mizoram,MZ,68,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Saiha,Mizoram,MZ,62,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Serchhip,Mizoram,MZ,51,Hospitalized,,,https://twitter.com/dipr_mizoram/status/1447014785338380288,,,,,,
,10/10/2021,,,,Puducherry,Puducherry,PY,49,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Karaikal,Puducherry,PY,19,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Yanam,Puducherry,PY,2,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Mahe,Puducherry,PY,6,Hospitalized,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Puducherry,Puducherry,PY,28,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Karaikal,Puducherry,PY,18,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Mahe,Puducherry,PY,9,Recovered,,,https://t.me/Covid19india_Auxiliary_Test_Data/11453,,,,,,
,10/10/2021,,,,Bagalkote,Karnataka,KA,2,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Ballari,Karnataka,KA,4,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Belagavi,Karnataka,KA,5,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Bengaluru Rural,Karnataka,KA,5,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Bengaluru Urban,Karnataka,KA,156,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Chamarajanagara,Karnataka,KA,2,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Chikkamagaluru,Karnataka,KA,11,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Chitradurga,Karnataka,KA,2,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Dakshina Kannada,Karnataka,KA,38,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Davanagere,Karnataka,KA,4,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Dharwad,Karnataka,KA,7,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Hassan,Karnataka,KA,32,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Kodagu,Karnataka,KA,9,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Kolar,Karnataka,KA,4,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Mandya,Karnataka,KA,11,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Mysuru,Karnataka,KA,56,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Raichur,Karnataka,KA,1,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Ramanagara,Karnataka,KA,3,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Shivamogga,Karnataka,KA,11,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Tumakuru,Karnataka,KA,13,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Udupi,Karnataka,KA,18,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Uttara Kannada,Karnataka,KA,12,Hospitalized,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Belagavi,Karnataka,KA,11,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Bengaluru Rural,Karnataka,KA,14,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Bengaluru Urban,Karnataka,KA,229,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Chamarajanagara,Karnataka,KA,5,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Chikkamagaluru,Karnataka,KA,16,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Chitradurga,Karnataka,KA,3,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Dakshina Kannada,Karnataka,KA,69,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Davanagere,Karnataka,KA,5,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Dharwad,Karnataka,KA,2,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Hassan,Karnataka,KA,61,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Kodagu,Karnataka,KA,37,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Kolar,Karnataka,KA,6,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
,10/10/2021,,,,Mandya,Karnataka,KA,18,Recovered,,,"K'taka Health Dept on Twitter: ""Today's Media Bulletin 10/10/2021 Please click on the link below to view bulletin. https://t.co/F4oSd1qzJI @PMOIndia @MoHFW_INDIA @CMofKarnataka @BSBommai @mla_sudhakar @BBMPCOMM @mysurucitycorp @mangalurucorp @DDChandanaNews @AIRBENGALURU1 @KarnatakaVarthe @PIBBengaluru https://t.co/tGwnLZruAd"" / Twitter",10-10-2021 HMB English.pdf - Google Drive,,,,,
